Train/Step,Train/CostLoss,Time/ElapsedSec
1000,0.004366268869489431,21.926668167114258
2000,0.001072312006726861,43.27982497215271
3000,0.00038509731530211866,65.27403163909912
4000,0.00018921778246294707,86.98271346092224
5000,0.00011262802581768483,109.02700352668762
6000,9.125456563197076e-05,130.7361741065979
7000,2.8148411729489453e-05,152.3069396018982
8000,1.9558307030820288e-05,173.8570876121521
9000,1.083615734387422e-05,195.75868725776672
